Query_ID,Timestamp,Region,Customer_Type,Category,Query_Text,Resolution_Time_Hours,Escalated
702,2025-11-26 16:02:25.227568,Mashonaland West,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,5,No
703,2025-11-18 18:46:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,14,Yes
704,2025-10-23 15:50:25.227568,Matabeleland North,Residential,Decoder Fault,Decoder rebooting or not powering on.,21,No
705,2025-10-05 10:20:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,2,No
706,2025-09-26 14:07:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,54,No
707,2025-12-04 21:23:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,50,Yes
708,2025-11-27 16:29:25.227568,Matabeleland North,Residential,Payment Failure,Payment made but account not reconnected.,4,No
709,2025-10-12 03:05:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,31,Yes
710,2025-09-17 10:03:25.227568,Mashonaland East,Residential,Account Suspension,Account suspended despite payment.,3,No
711,2025-12-01 08:22:25.227568,Harare,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,44,No
712,2025-09-24 21:24:25.227568,Midlands,Commercial,Payment Failure,Payment made but account not reconnected.,17,No
713,2025-12-04 10:11:25.227568,Matabeleland North,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,27,Yes
714,2025-09-20 17:33:25.227568,Manicaland,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,5,No
715,2025-09-26 00:02:25.227568,Matabeleland North,Residential,Decoder Fault,Decoder rebooting or not powering on.,49,No
716,2025-10-07 04:26:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,51,No
717,2025-11-19 03:45:25.227568,Harare,Residential,Subscription Renewal,Customer requesting subscription renewal.,13,No
718,2025-10-04 23:43:25.227568,Masvingo,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,42,Yes
719,2025-09-26 22:11:25.227568,Mashonaland East,Commercial,Signal Loss,Poor signal reception reported.,45,Yes
720,2025-12-09 04:24:25.227568,Manicaland,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,16,No
721,2025-12-13 23:38:25.227568,Matabeleland South,Commercial,Account Suspension,Account suspended despite payment.,38,Yes
722,2025-11-21 04:33:25.227568,Mashonaland West,Residential,Payment Failure,Payment made but account not reconnected.,26,No
723,2025-12-06 23:23:25.227568,Harare,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,60,No
724,2025-10-25 21:10:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,69,Yes
725,2025-09-24 07:24:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,43,Yes
726,2025-09-27 04:21:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,43,No
727,2025-12-02 03:12:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,18,No
728,2025-11-30 22:33:25.227568,Mashonaland East,Commercial,Account Suspension,Account suspended despite payment.,34,Yes
729,2025-12-11 18:59:25.227568,Midlands,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,45,No
730,2025-10-26 08:58:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,18,No
731,2025-09-15 15:34:25.227568,Manicaland,Residential,Signal Loss,Poor signal reception reported.,61,Yes
732,2025-10-02 12:49:25.227568,Matabeleland North,Commercial,Account Suspension,Account suspended despite payment.,69,No
733,2025-10-24 02:42:25.227568,Masvingo,Residential,Signal Loss,Poor signal reception reported.,47,No
734,2025-11-28 14:20:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,58,No
735,2025-10-01 17:12:25.227568,Midlands,Residential,Account Suspension,Account suspended despite payment.,8,No
736,2025-10-22 20:02:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,28,Yes
737,2025-12-05 07:29:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,29,No
738,2025-11-28 05:24:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,51,Yes
739,2025-12-10 20:26:25.227568,Manicaland,Residential,Signal Loss,Poor signal reception reported.,5,No
740,2025-11-24 12:20:25.227568,Matabeleland North,Commercial,Payment Failure,Payment made but account not reconnected.,15,Yes
741,2025-11-02 04:42:25.227568,Bulawayo,Residential,Payment Failure,Payment made but account not reconnected.,58,No
742,2025-11-27 05:16:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,34,Yes
743,2025-10-20 14:02:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,49,Yes
744,2025-10-22 00:43:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,21,Yes
745,2025-11-02 21:31:25.227568,Masvingo,Residential,Signal Loss,Poor signal reception reported.,2,No
746,2025-12-09 04:40:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,43,No
747,2025-11-29 09:09:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,45,No
748,2025-09-26 16:42:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,64,Yes
749,2025-09-21 04:06:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,15,No
750,2025-09-26 06:38:25.227568,Bulawayo,Residential,Subscription Renewal,Customer requesting subscription renewal.,13,No
751,2025-11-23 07:58:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,10,No
752,2025-10-09 20:26:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,30,No
753,2025-11-10 05:56:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,65,No
754,2025-10-19 21:57:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,67,No
755,2025-11-20 11:21:25.227568,Bulawayo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,24,No
756,2025-11-30 04:15:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,11,No
757,2025-11-14 02:19:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,5,No
758,2025-12-10 23:05:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,9,No
759,2025-11-23 23:31:25.227568,Mashonaland West,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,11,No
760,2025-10-30 07:13:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,36,No
761,2025-11-19 14:48:25.227568,Mashonaland Central,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,67,No
762,2025-11-13 09:45:25.227568,Masvingo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,55,No
763,2025-10-27 20:17:25.227568,Bulawayo,Residential,Subscription Renewal,Customer requesting subscription renewal.,10,No
764,2025-09-30 15:48:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,15,No
765,2025-10-10 18:27:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,2,Yes
766,2025-11-02 05:53:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,71,No
767,2025-12-06 04:32:25.227568,Bulawayo,Residential,Decoder Fault,Decoder rebooting or not powering on.,45,No
768,2025-12-13 15:31:25.227568,Mashonaland Central,Residential,Subscription Renewal,Customer requesting subscription renewal.,21,No
769,2025-11-01 15:18:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,14,Yes
770,2025-10-04 07:56:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,45,No
771,2025-12-09 21:18:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,23,No
772,2025-10-22 07:45:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,34,No
773,2025-11-12 08:36:25.227568,Bulawayo,Residential,Account Suspension,Account suspended despite payment.,59,No
774,2025-12-10 21:32:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,67,No
775,2025-11-30 03:44:25.227568,Bulawayo,Commercial,Decoder Fault,Decoder rebooting or not powering on.,41,No
776,2025-10-14 17:59:25.227568,Manicaland,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,4,No
777,2025-11-27 21:16:25.227568,Manicaland,Residential,Decoder Fault,Decoder rebooting or not powering on.,6,No
778,2025-10-17 05:32:25.227568,Matabeleland North,Residential,Payment Failure,Payment made but account not reconnected.,34,No
779,2025-10-22 17:29:25.227568,Mashonaland East,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,41,No
780,2025-11-25 19:47:25.227568,Mashonaland Central,Commercial,Account Suspension,Account suspended despite payment.,11,No
781,2025-09-22 00:28:25.227568,Matabeleland South,Residential,Payment Failure,Payment made but account not reconnected.,63,No
782,2025-09-28 07:41:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,21,Yes
783,2025-12-10 20:54:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,23,No
784,2025-11-23 05:58:25.227568,Masvingo,Commercial,Subscription Renewal,Customer requesting subscription renewal.,6,No
785,2025-11-11 06:06:25.227568,Mashonaland Central,Residential,Account Suspension,Account suspended despite payment.,47,Yes
786,2025-10-16 16:16:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,63,No
787,2025-11-30 19:47:25.227568,Masvingo,Residential,Signal Loss,Poor signal reception reported.,18,Yes
788,2025-09-16 08:35:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,34,No
789,2025-11-16 22:51:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,10,No
790,2025-11-04 18:08:25.227568,Midlands,Residential,Account Suspension,Account suspended despite payment.,3,No
791,2025-10-04 10:08:25.227568,Manicaland,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,33,No
792,2025-09-19 00:00:25.227568,Manicaland,Residential,Subscription Renewal,Customer requesting subscription renewal.,5,No
793,2025-09-22 18:51:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,59,No
794,2025-10-31 06:29:25.227568,Matabeleland South,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,70,No
795,2025-10-09 05:45:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,3,No
796,2025-12-05 15:06:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,11,No
797,2025-11-23 06:14:25.227568,Bulawayo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,32,Yes
798,2025-10-09 13:07:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,1,No
799,2025-09-20 19:54:25.227568,Matabeleland South,Residential,Decoder Fault,Decoder rebooting or not powering on.,58,No
800,2025-12-13 02:44:25.227568,Matabeleland South,Residential,Decoder Fault,Decoder rebooting or not powering on.,54,No
801,2025-12-12 06:31:25.227568,Matabeleland North,Commercial,Signal Loss,Poor signal reception reported.,67,No
802,2025-10-05 22:58:25.227568,Mashonaland West,Residential,Subscription Renewal,Customer requesting subscription renewal.,48,No
803,2025-10-01 13:13:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,39,No
804,2025-11-05 23:59:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,53,No
805,2025-09-30 08:01:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,70,Yes
806,2025-12-11 02:08:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,16,Yes
807,2025-10-09 03:42:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,44,Yes
808,2025-09-21 18:17:25.227568,Bulawayo,Residential,Decoder Fault,Decoder rebooting or not powering on.,34,Yes
809,2025-09-30 21:55:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,41,No
810,2025-11-07 00:32:25.227568,Manicaland,Residential,Subscription Renewal,Customer requesting subscription renewal.,55,No
811,2025-12-03 03:37:25.227568,Manicaland,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,24,No
812,2025-09-22 21:17:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,41,No
813,2025-11-07 04:27:25.227568,Midlands,Residential,Account Suspension,Account suspended despite payment.,61,Yes
814,2025-11-30 08:38:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,69,No
815,2025-11-18 22:28:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,5,Yes
816,2025-10-05 21:00:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,26,No
817,2025-09-28 04:36:25.227568,Masvingo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,28,No
818,2025-10-03 11:03:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,30,No
819,2025-11-10 12:03:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,41,Yes
820,2025-11-26 02:46:25.227568,Mashonaland Central,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,19,No
821,2025-10-24 01:47:25.227568,Matabeleland South,Residential,Payment Failure,Payment made but account not reconnected.,54,No
822,2025-12-07 01:18:25.227568,Mashonaland West,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,38,No
823,2025-11-19 02:59:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,32,No
824,2025-11-24 05:47:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,46,No
825,2025-09-28 18:55:25.227568,Matabeleland North,Residential,Account Suspension,Account suspended despite payment.,11,Yes
826,2025-10-10 12:30:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,32,Yes
827,2025-12-09 06:33:25.227568,Midlands,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,26,No
828,2025-11-01 19:00:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,26,No
829,2025-11-15 17:11:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,45,No
830,2025-12-03 16:58:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,12,No
831,2025-09-23 10:22:25.227568,Matabeleland South,Residential,Payment Failure,Payment made but account not reconnected.,8,No
832,2025-11-20 15:02:25.227568,Harare,Commercial,Payment Failure,Payment made but account not reconnected.,15,No
